schema,definitionId,workstationTag,seedIndex,deterministicSeed,observationId,facilitySemanticId,operationSemanticId,batchSemanticId,actualBatchMassGrams,clearanceMicroHours,canonicalResolvedOutputVectorDigest,canonicalReceiptDigest,canonicalRunDigest,currentSourceDigest,gameplaySceneSha256,measurementPortfolioDigest,acceptedPortfolioDigest
production-output-clearance-natural-artifact-observation@1,building:1084,workstation:tannery,22,157203,output-clearance-observation:building:1084:workstation:tannery:157203,natural-facility:output-clearance-observation:building:1084:workstation:tannery:157203:producer,natural-operation:output-clearance-observation:building:1084:workstation:tannery:157203:recipe:0000,natural-batch:output-clearance-observation:building:1084:workstation:tannery:157203:aggregate,900,1813330,7137df5b65a36645b203910e2178ffbcf28561699702ddf171f75153060465bb,b5714bc49c5048fd5695fe42b7a5604b325e45e846208ef2cabf084471a47fcc,2c64deefcca956254f82101efb8d077a7f089e57bb576b43b84baec33f50a2d5,444e10da91803afd572fb9bc947e1bca5ebdb8575793fdc40b8ab26cc827ee35,6c35a17693d3cedca2c85b89b22a8bff9b5bae6de88c01b255481c058d2aee40,5e075bfbaa776898692ae98da64fce4d4a1ff852b891ba18c58894a400264441,da4f4202b9bf79a0333098d79d1b638c0af3435b7c1934259f5dd9f7f15db806
production-output-clearance-natural-artifact-observation@1,building:1084,workstation:tannery,23,157204,output-clearance-observation:building:1084:workstation:tannery:157204,natural-facility:output-clearance-observation:building:1084:workstation:tannery:157204:producer,natural-operation:output-clearance-observation:building:1084:workstation:tannery:157204:recipe:0000,natural-batch:output-clearance-observation:building:1084:workstation:tannery:157204:aggregate,900,1813331,3e4c673a1b85d0e35cbfdab5a9cc2f1df8766d405dcb6238d0a7f4ade7bdd6ff,ee477a94a97446f9d78478405a4f413ec4df64cdbd2bd230dd68c3df7b76befa,0dc4c1986a63e08af2e22a0c4e42ca4954c0cde3526bcd76325ab032bf967653,444e10da91803afd572fb9bc947e1bca5ebdb8575793fdc40b8ab26cc827ee35,6c35a17693d3cedca2c85b89b22a8bff9b5bae6de88c01b255481c058d2aee40,5e075bfbaa776898692ae98da64fce4d4a1ff852b891ba18c58894a400264441,da4f4202b9bf79a0333098d79d1b638c0af3435b7c1934259f5dd9f7f15db806
production-output-clearance-natural-artifact-observation@1,building:1084,workstation:tannery,24,157205,output-clearance-observation:building:1084:workstation:tannery:157205,natural-facility:output-clearance-observation:building:1084:workstation:tannery:157205:producer,natural-operation:output-clearance-observation:building:1084:workstation:tannery:157205:recipe:0000,natural-batch:output-clearance-observation:building:1084:workstation:tannery:157205:aggregate,900,1813330,eb579512ceb6613f7d1ea849f18d90df2b24cfc5c56d4c47ee8f13f656954844,6edbdcda83a511ce450af7a828c969dff734ab02220ee6ab4c5da0b2bcf01f84,1d8a986f231915dcb522afd03e9eddfb10c9ad9c545a3cb58ffc6a0e56b76037,444e10da91803afd572fb9bc947e1bca5ebdb8575793fdc40b8ab26cc827ee35,6c35a17693d3cedca2c85b89b22a8bff9b5bae6de88c01b255481c058d2aee40,5e075bfbaa776898692ae98da64fce4d4a1ff852b891ba18c58894a400264441,da4f4202b9bf79a0333098d79d1b638c0af3435b7c1934259f5dd9f7f15db806
production-output-clearance-natural-artifact-observation@1,building:1084,workstation:tannery,25,157206,output-clearance-observation:building:1084:workstation:tannery:157206,natural-facility:output-clearance-observation:building:1084:workstation:tannery:157206:producer,natural-operation:output-clearance-observation:building:1084:workstation:tannery:157206:recipe:0000,natural-batch:output-clearance-observation:building:1084:workstation:tannery:157206:aggregate,900,1813330,b2274314bb30c91710b16863341d078ad6752387d28ae744896c3855b32beddc,797b40b0496bea4cf62153d9bdb251345a40c089327568ee739139d928ddc5af,2cc3eaf678bb8d228414a35eafc63622b0f956b9a98d0e5273bac11db2118916,444e10da91803afd572fb9bc947e1bca5ebdb8575793fdc40b8ab26cc827ee35,6c35a17693d3cedca2c85b89b22a8bff9b5bae6de88c01b255481c058d2aee40,5e075bfbaa776898692ae98da64fce4d4a1ff852b891ba18c58894a400264441,da4f4202b9bf79a0333098d79d1b638c0af3435b7c1934259f5dd9f7f15db806
production-output-clearance-natural-artifact-observation@1,building:1084,workstation:tannery,26,157207,output-clearance-observation:building:1084:workstation:tannery:157207,natural-facility:output-clearance-observation:building:1084:workstation:tannery:157207:producer,natural-operation:output-clearance-observation:building:1084:workstation:tannery:157207:recipe:0000,natural-batch:output-clearance-observation:building:1084:workstation:tannery:157207:aggregate,900,1813330,850c85d045721cd1bd2af03fddd5339fb529ec893345afce8d0afde96774d726,0cf1ef811d05478126f94c7f391845079a10af1101d3fff001a476d1b8906940,015281fcbe172266ad141353166dca1dc2bf142a23d62b2efc94d4f082df468a,444e10da91803afd572fb9bc947e1bca5ebdb8575793fdc40b8ab26cc827ee35,6c35a17693d3cedca2c85b89b22a8bff9b5bae6de88c01b255481c058d2aee40,5e075bfbaa776898692ae98da64fce4d4a1ff852b891ba18c58894a400264441,da4f4202b9bf79a0333098d79d1b638c0af3435b7c1934259f5dd9f7f15db806
production-output-clearance-natural-artifact-observation@1,building:1084,workstation:tannery,27,157208,output-clearance-observation:building:1084:workstation:tannery:157208,natural-facility:output-clearance-observation:building:1084:workstation:tannery:157208:producer,natural-operation:output-clearance-observation:building:1084:workstation:tannery:157208:recipe:0000,natural-batch:output-clearance-observation:building:1084:workstation:tannery:157208:aggregate,900,1813330,93d46f8bdead1e6b508c253559dd9d48508afe08d4e97603dfef1c89221ca833,1dfda70c597c8f09bb3c071007f7ddbb95c7130433f76becc1eccac366001ebb,1700701aa71753ce55afe98a75d5b5637327a53d68b03c504a2779f57dc23f72,444e10da91803afd572fb9bc947e1bca5ebdb8575793fdc40b8ab26cc827ee35,6c35a17693d3cedca2c85b89b22a8bff9b5bae6de88c01b255481c058d2aee40,5e075bfbaa776898692ae98da64fce4d4a1ff852b891ba18c58894a400264441,da4f4202b9bf79a0333098d79d1b638c0af3435b7c1934259f5dd9f7f15db806
production-output-clearance-natural-artifact-observation@1,building:1084,workstation:tannery,28,157209,output-clearance-observation:building:1084:workstation:tannery:157209,natural-facility:output-clearance-observation:building:1084:workstation:tannery:157209:producer,natural-operation:output-clearance-observation:building:1084:workstation:tannery:157209:recipe:0000,natural-batch:output-clearance-observation:building:1084:workstation:tannery:157209:aggregate,900,1813330,8475e8dbbe4beb3777cded9e323b33c7fd6da8f0ac530c3bb4f92a66fc275fc3,13d54a44adba8f3971407c8cae3672db21970319027f191d1b7e40256d885e29,fbcdccecf28091631303cd41a838e352a3d8bcf56e76750dcac4c910d35219fe,444e10da91803afd572fb9bc947e1bca5ebdb8575793fdc40b8ab26cc827ee35,6c35a17693d3cedca2c85b89b22a8bff9b5bae6de88c01b255481c058d2aee40,5e075bfbaa776898692ae98da64fce4d4a1ff852b891ba18c58894a400264441,da4f4202b9bf79a0333098d79d1b638c0af3435b7c1934259f5dd9f7f15db806
production-output-clearance-natural-artifact-observation@1,building:1084,workstation:tannery,29,157210,output-clearance-observation:building:1084:workstation:tannery:157210,natural-facility:output-clearance-observation:building:1084:workstation:tannery:157210:producer,natural-operation:output-clearance-observation:building:1084:workstation:tannery:157210:recipe:0000,natural-batch:output-clearance-observation:building:1084:workstation:tannery:157210:aggregate,900,1813347,897a3ee9638a928db44e063c0379b63842b5f18d1652c807820799dbce4bcad4,9aa9ebfa4687b5ca61417c7cc469d74747809787e9d31fbd0018c3f02a1abb09,2b04c0a2c62d669117e6883c9d196ab0e5e532ca4398c97acf9c384439b784fa,444e10da91803afd572fb9bc947e1bca5ebdb8575793fdc40b8ab26cc827ee35,6c35a17693d3cedca2c85b89b22a8bff9b5bae6de88c01b255481c058d2aee40,5e075bfbaa776898692ae98da64fce4d4a1ff852b891ba18c58894a400264441,da4f4202b9bf79a0333098d79d1b638c0af3435b7c1934259f5dd9f7f15db806
production-output-clearance-natural-artifact-observation@1,building:1084,workstation:tannery,30,157211,output-clearance-observation:building:1084:workstation:tannery:157211,natural-facility:output-clearance-observation:building:1084:workstation:tannery:157211:producer,natural-operation:output-clearance-observation:building:1084:workstation:tannery:157211:recipe:0000,natural-batch:output-clearance-observation:building:1084:workstation:tannery:157211:aggregate,900,1813347,fbad6b78b1c316ce0216cc6ddfc37a91570686bd5ad4ac92a042514db9de3a84,f0ad7b7ef345e7540d26d22b3958cce6f6003282fbfca50ee5f7828596b76f6c,d5038b2bf80d969cd17da8ccfd2a6802432e8f15a2e250222c52b0ffddf58b73,444e10da91803afd572fb9bc947e1bca5ebdb8575793fdc40b8ab26cc827ee35,6c35a17693d3cedca2c85b89b22a8bff9b5bae6de88c01b255481c058d2aee40,5e075bfbaa776898692ae98da64fce4d4a1ff852b891ba18c58894a400264441,da4f4202b9bf79a0333098d79d1b638c0af3435b7c1934259f5dd9f7f15db806
production-output-clearance-natural-artifact-observation@1,building:1084,workstation:tannery,31,157212,output-clearance-observation:building:1084:workstation:tannery:157212,natural-facility:output-clearance-observation:building:1084:workstation:tannery:157212:producer,natural-operation:output-clearance-observation:building:1084:workstation:tannery:157212:recipe:0000,natural-batch:output-clearance-observation:building:1084:workstation:tannery:157212:aggregate,900,1813346,2337b39ae3f0173b2b033ddf87c2dd5937617594188bd481779690c4ed9f26f8,a35812eff6103cd5ec5493afeb61fa78a0e0008ba75b63f1e4f470001b97d26d,20cd7ef179da6a27f3ac3f851118e8cce1eacab6c6b9d225c1c6377ce2dc6c50,444e10da91803afd572fb9bc947e1bca5ebdb8575793fdc40b8ab26cc827ee35,6c35a17693d3cedca2c85b89b22a8bff9b5bae6de88c01b255481c058d2aee40,5e075bfbaa776898692ae98da64fce4d4a1ff852b891ba18c58894a400264441,da4f4202b9bf79a0333098d79d1b638c0af3435b7c1934259f5dd9f7f15db806
production-output-clearance-natural-artifact-observation@1,building:1085,workstation:composter,0,157181,output-clearance-observation:building:1085:workstation:composter:157181,natural-facility:output-clearance-observation:building:1085:workstation:composter:157181:producer,natural-operation:output-clearance-observation:building:1085:workstation:composter:157181:recipe:0000,natural-batch:output-clearance-observation:building:1085:workstation:composter:157181:aggregate,800,1813346,7f8a05b4512b3546b40b4cd26b742f4dde2370269d8bf1ec037404347894e0f4,ef7a903c41e618b835b5772c317cae4af08c48ef47e4bfb7abb1ab6f76949d2a,71098d5f7b424426760978f9a9c519ace13fbffb000cf3337f0310a2ff71d912,444e10da91803afd572fb9bc947e1bca5ebdb8575793fdc40b8ab26cc827ee35,6c35a17693d3cedca2c85b89b22a8bff9b5bae6de88c01b255481c058d2aee40,5e075bfbaa776898692ae98da64fce4d4a1ff852b891ba18c58894a400264441,da4f4202b9bf79a0333098d79d1b638c0af3435b7c1934259f5dd9f7f15db806
production-output-clearance-natural-artifact-observation@1,building:1085,workstation:composter,1,157182,output-clearance-observation:building:1085:workstation:composter:157182,natural-facility:output-clearance-observation:building:1085:workstation:composter:157182:producer,natural-operation:output-clearance-observation:building:1085:workstation:composter:157182:recipe:0000,natural-batch:output-clearance-observation:building:1085:workstation:composter:157182:aggregate,800,1813347,51bdedb71d80d4879a3b7287ba765d6a10400e4addb9295e4dc0ca3f7f84f56a,126be4f9367e458bec860b30da3bad9410025633cd7798424a93c9a1f17596a1,1ce5f990d3ff7a942b10b8b2e8c8b9081b013cbd06bf8de3436c34462feea3a3,444e10da91803afd572fb9bc947e1bca5ebdb8575793fdc40b8ab26cc827ee35,6c35a17693d3cedca2c85b89b22a8bff9b5bae6de88c01b255481c058d2aee40,5e075bfbaa776898692ae98da64fce4d4a1ff852b891ba18c58894a400264441,da4f4202b9bf79a0333098d79d1b638c0af3435b7c1934259f5dd9f7f15db806
production-output-clearance-natural-artifact-observation@1,building:1085,workstation:composter,2,157183,output-clearance-observation:building:1085:workstation:composter:157183,natural-facility:output-clearance-observation:building:1085:workstation:composter:157183:producer,natural-operation:output-clearance-observation:building:1085:workstation:composter:157183:recipe:0000,natural-batch:output-clearance-observation:building:1085:workstation:composter:157183:aggregate,800,1813330,5a29cd07d9daa309317f3c122b3714712ff580bcd9e70c3fbdb7b051de6a5125,c812a8afaf980c9992c23ffe1b4011d5d714d499b020d63326da541f47a90f47,a27edda16c7e97007563a0d61c9ace53ef27c2c46095cd0c56aac9d026759118,444e10da91803afd572fb9bc947e1bca5ebdb8575793fdc40b8ab26cc827ee35,6c35a17693d3cedca2c85b89b22a8bff9b5bae6de88c01b255481c058d2aee40,5e075bfbaa776898692ae98da64fce4d4a1ff852b891ba18c58894a400264441,da4f4202b9bf79a0333098d79d1b638c0af3435b7c1934259f5dd9f7f15db806
production-output-clearance-natural-artifact-observation@1,building:1085,workstation:composter,3,157184,output-clearance-observation:building:1085:workstation:composter:157184,natural-facility:output-clearance-observation:building:1085:workstation:composter:157184:producer,natural-operation:output-clearance-observation:building:1085:workstation:composter:157184:recipe:0000,natural-batch:output-clearance-observation:building:1085:workstation:composter:157184:aggregate,800,1813330,c9b8383440edc644b96f4a4b09a9b6357959489535b56e83468ec833d039ed34,35b866ffc73c3c29d180257f73511d0686d7154e7e7a82eddfac022c225b84e0,dc3d290a2f8199dc329f044471d0ea354102a3c3cbb15cd4ba3ae558542dc133,444e10da91803afd572fb9bc947e1bca5ebdb8575793fdc40b8ab26cc827ee35,6c35a17693d3cedca2c85b89b22a8bff9b5bae6de88c01b255481c058d2aee40,5e075bfbaa776898692ae98da64fce4d4a1ff852b891ba18c58894a400264441,da4f4202b9bf79a0333098d79d1b638c0af3435b7c1934259f5dd9f7f15db806
production-output-clearance-natural-artifact-observation@1,building:1085,workstation:composter,4,157185,output-clearance-observation:building:1085:workstation:composter:157185,natural-facility:output-clearance-observation:building:1085:workstation:composter:157185:producer,natural-operation:output-clearance-observation:building:1085:workstation:composter:157185:recipe:0000,natural-batch:output-clearance-observation:building:1085:workstation:composter:157185:aggregate,800,1813330,9b83acf1a2b433dd993b0af85cdbbe5beacaa85d0ab0a841a5bf11b6efb9d42f,8dccfd1c4cbb14b79edaf7dd26d93da795ceb3c78c1302413acb8a136553b4a7,81616b4941e2affbd754eeeb3db0fdfaf8238568093be056eb67e7402e993382,444e10da91803afd572fb9bc947e1bca5ebdb8575793fdc40b8ab26cc827ee35,6c35a17693d3cedca2c85b89b22a8bff9b5bae6de88c01b255481c058d2aee40,5e075bfbaa776898692ae98da64fce4d4a1ff852b891ba18c58894a400264441,da4f4202b9bf79a0333098d79d1b638c0af3435b7c1934259f5dd9f7f15db806
production-output-clearance-natural-artifact-observation@1,building:1085,workstation:composter,5,157186,output-clearance-observation:building:1085:workstation:composter:157186,natural-facility:output-clearance-observation:building:1085:workstation:composter:157186:producer,natural-operation:output-clearance-observation:building:1085:workstation:composter:157186:recipe:0000,natural-batch:output-clearance-observation:building:1085:workstation:composter:157186:aggregate,800,1813330,39dba33fecfb498d55e6f5ae78696c08af0baec2a2fbce7a780baee0d252c2bf,58b5a3d7b2c42cb08d0e66cca80eda5e83b44d7bcea5fb5129d1bbd9a6ee3b95,4ca8c083db81663b3c9b3f23fd41ceefd431b15c3fd7b705f9446439ecaa9c4f,444e10da91803afd572fb9bc947e1bca5ebdb8575793fdc40b8ab26cc827ee35,6c35a17693d3cedca2c85b89b22a8bff9b5bae6de88c01b255481c058d2aee40,5e075bfbaa776898692ae98da64fce4d4a1ff852b891ba18c58894a400264441,da4f4202b9bf79a0333098d79d1b638c0af3435b7c1934259f5dd9f7f15db806
production-output-clearance-natural-artifact-observation@1,building:1085,workstation:composter,6,157187,output-clearance-observation:building:1085:workstation:composter:157187,natural-facility:output-clearance-observation:building:1085:workstation:composter:157187:producer,natural-operation:output-clearance-observation:building:1085:workstation:composter:157187:recipe:0000,natural-batch:output-clearance-observation:building:1085:workstation:composter:157187:aggregate,800,1813331,4a43b97bd09fcf88daf8c861286c094338217c9a9704d197b9cf8fb7305ce2fa,f9386601237f17d420569ae1efd93964ed88133bbfd37671139cc4598e7180db,711eebf26ae99a4c34bb9c6c698a11bd585b71296e57a770cbd703b0f42f47ba,444e10da91803afd572fb9bc947e1bca5ebdb8575793fdc40b8ab26cc827ee35,6c35a17693d3cedca2c85b89b22a8bff9b5bae6de88c01b255481c058d2aee40,5e075bfbaa776898692ae98da64fce4d4a1ff852b891ba18c58894a400264441,da4f4202b9bf79a0333098d79d1b638c0af3435b7c1934259f5dd9f7f15db806
production-output-clearance-natural-artifact-observation@1,building:1085,workstation:composter,7,157188,output-clearance-observation:building:1085:workstation:composter:157188,natural-facility:output-clearance-observation:building:1085:workstation:composter:157188:producer,natural-operation:output-clearance-observation:building:1085:workstation:composter:157188:recipe:0000,natural-batch:output-clearance-observation:building:1085:workstation:composter:157188:aggregate,800,1813330,d8b531dd055bca00ff2cf8e66d7a5a1144c39e75e08faf788da67d6dc27b058b,ef043203904f579d60291971ac7bcb081fa0917eb448d8bf1dc31efed6e1a4dc,1475ba3e08b718e3b38fa3b70b66dbf49746fa4ede15ecd6f7dee2ff67116fbd,444e10da91803afd572fb9bc947e1bca5ebdb8575793fdc40b8ab26cc827ee35,6c35a17693d3cedca2c85b89b22a8bff9b5bae6de88c01b255481c058d2aee40,5e075bfbaa776898692ae98da64fce4d4a1ff852b891ba18c58894a400264441,da4f4202b9bf79a0333098d79d1b638c0af3435b7c1934259f5dd9f7f15db806
production-output-clearance-natural-artifact-observation@1,building:1085,workstation:composter,8,157189,output-clearance-observation:building:1085:workstation:composter:157189,natural-facility:output-clearance-observation:building:1085:workstation:composter:157189:producer,natural-operation:output-clearance-observation:building:1085:workstation:composter:157189:recipe:0000,natural-batch:output-clearance-observation:building:1085:workstation:composter:157189:aggregate,800,1813331,1accb2771756fb7ec3c3568676caced9d5f2871d06b05b1667863d281656701a,bb8522ab3ad20f07a247f46b2833927cf28043a0d0f975eb4b74dfd30bcb1813,f515a5c64464394a32c66e6edae73dc4788f0311abf25dccc6e4bc9b858222d8,444e10da91803afd572fb9bc947e1bca5ebdb8575793fdc40b8ab26cc827ee35,6c35a17693d3cedca2c85b89b22a8bff9b5bae6de88c01b255481c058d2aee40,5e075bfbaa776898692ae98da64fce4d4a1ff852b891ba18c58894a400264441,da4f4202b9bf79a0333098d79d1b638c0af3435b7c1934259f5dd9f7f15db806
production-output-clearance-natural-artifact-observation@1,building:1085,workstation:composter,9,157190,output-clearance-observation:building:1085:workstation:composter:157190,natural-facility:output-clearance-observation:building:1085:workstation:composter:157190:producer,natural-operation:output-clearance-observation:building:1085:workstation:composter:157190:recipe:0000,natural-batch:output-clearance-observation:building:1085:workstation:composter:157190:aggregate,800,1813330,00c4f694cc3b98923093d25d5f60de6bc7dcfcb89e6ff2adcdd4ef22e2ff0b0d,1f3af40ac1e2b707ca0271577073575123314352fddf584ec42fd6cfcd3ac756,cb55347d0d0f87144c4426f44a32b18848de483e657e33616612a4f2f7b04bdd,444e10da91803afd572fb9bc947e1bca5ebdb8575793fdc40b8ab26cc827ee35,6c35a17693d3cedca2c85b89b22a8bff9b5bae6de88c01b255481c058d2aee40,5e075bfbaa776898692ae98da64fce4d4a1ff852b891ba18c58894a400264441,da4f4202b9bf79a0333098d79d1b638c0af3435b7c1934259f5dd9f7f15db806
production-output-clearance-natural-artifact-observation@1,building:1085,workstation:composter,10,157191,output-clearance-observation:building:1085:workstation:composter:157191,natural-facility:output-clearance-observation:building:1085:workstation:composter:157191:producer,natural-operation:output-clearance-observation:building:1085:workstation:composter:157191:recipe:0000,natural-batch:output-clearance-observation:building:1085:workstation:composter:157191:aggregate,800,1813330,da1896743a9cc4ad73d2b2c7cafa041870f9ab0798805fa5686ed6cd4d038d46,fca1ae47cef463b91ed9b7fc22591980ae4be1815219d499342a686a76f5a82f,6f9ab6c03703156ca58939b56e1552fc0c689835d8435302cdfe5ea74824fb06,444e10da91803afd572fb9bc947e1bca5ebdb8575793fdc40b8ab26cc827ee35,6c35a17693d3cedca2c85b89b22a8bff9b5bae6de88c01b255481c058d2aee40,5e075bfbaa776898692ae98da64fce4d4a1ff852b891ba18c58894a400264441,da4f4202b9bf79a0333098d79d1b638c0af3435b7c1934259f5dd9f7f15db806
production-output-clearance-natural-artifact-observation@1,building:1085,workstation:composter,11,157192,output-clearance-observation:building:1085:workstation:composter:157192,natural-facility:output-clearance-observation:building:1085:workstation:composter:157192:producer,natural-operation:output-clearance-observation:building:1085:workstation:composter:157192:recipe:0000,natural-batch:output-clearance-observation:building:1085:workstation:composter:157192:aggregate,800,1813331,e1592d6199dd48d01f4cd618b13ba3888590cfa88e7e32ac579a09eaea20b9bb,6609e3d18a83fee8e8c851686853bf4ff4fcf8250c08286a80aac985a7807ad9,a1919bb39ef5bef2901099c271c03cf21155272fc562eeec281df2714893767f,444e10da91803afd572fb9bc947e1bca5ebdb8575793fdc40b8ab26cc827ee35,6c35a17693d3cedca2c85b89b22a8bff9b5bae6de88c01b255481c058d2aee40,5e075bfbaa776898692ae98da64fce4d4a1ff852b891ba18c58894a400264441,da4f4202b9bf79a0333098d79d1b638c0af3435b7c1934259f5dd9f7f15db806
production-output-clearance-natural-artifact-observation@1,building:1085,workstation:composter,12,157193,output-clearance-observation:building:1085:workstation:composter:157193,natural-facility:output-clearance-observation:building:1085:workstation:composter:157193:producer,natural-operation:output-clearance-observation:building:1085:workstation:composter:157193:recipe:0000,natural-batch:output-clearance-observation:building:1085:workstation:composter:157193:aggregate,800,1813330,a9bda7daf50c37adb6661166c6b648be81b02b766b07dc934da88dd978811cf2,2e213a2af92508d143c6f0b50870d18248956a1a0cf35df857075da2245a0d1d,46dbd1be983b4b0d957722d0a54d0fa3adb4724b1adfa04f54eb2510275d2a58,444e10da91803afd572fb9bc947e1bca5ebdb8575793fdc40b8ab26cc827ee35,6c35a17693d3cedca2c85b89b22a8bff9b5bae6de88c01b255481c058d2aee40,5e075bfbaa776898692ae98da64fce4d4a1ff852b891ba18c58894a400264441,da4f4202b9bf79a0333098d79d1b638c0af3435b7c1934259f5dd9f7f15db806
production-output-clearance-natural-artifact-observation@1,building:1085,workstation:composter,13,157194,output-clearance-observation:building:1085:workstation:composter:157194,natural-facility:output-clearance-observation:building:1085:workstation:composter:157194:producer,natural-operation:output-clearance-observation:building:1085:workstation:composter:157194:recipe:0000,natural-batch:output-clearance-observation:building:1085:workstation:composter:157194:aggregate,800,1813330,c850cc086afd7827956550d54dbdc426f36fa71d0a968802305f27c82636318a,5b8f59bde9cdc7c57cc9bd815c7fff2ee4159267ef712bc10324ea20bc0da48a,ec6a52d5fe90455c005f99086157a7e0c7719c7691176946a278bb46eab61ac6,444e10da91803afd572fb9bc947e1bca5ebdb8575793fdc40b8ab26cc827ee35,6c35a17693d3cedca2c85b89b22a8bff9b5bae6de88c01b255481c058d2aee40,5e075bfbaa776898692ae98da64fce4d4a1ff852b891ba18c58894a400264441,da4f4202b9bf79a0333098d79d1b638c0af3435b7c1934259f5dd9f7f15db806
production-output-clearance-natural-artifact-observation@1,building:1085,workstation:composter,14,157195,output-clearance-observation:building:1085:workstation:composter:157195,natural-facility:output-clearance-observation:building:1085:workstation:composter:157195:producer,natural-operation:output-clearance-observation:building:1085:workstation:composter:157195:recipe:0000,natural-batch:output-clearance-observation:building:1085:workstation:composter:157195:aggregate,800,1813346,4ba14cf27d47b62e8f741560c8fb695e3e9e9aa2d1bfbda8efc3a5f0b30371fb,54a3932f689fb05a5142709314cc8df91db45cbaeb9c97fd479d6765700074d6,575f85f63f0bc71214cdc82ceb66aeee217abe3cfb43481131738517c9a80ca2,444e10da91803afd572fb9bc947e1bca5ebdb8575793fdc40b8ab26cc827ee35,6c35a17693d3cedca2c85b89b22a8bff9b5bae6de88c01b255481c058d2aee40,5e075bfbaa776898692ae98da64fce4d4a1ff852b891ba18c58894a400264441,da4f4202b9bf79a0333098d79d1b638c0af3435b7c1934259f5dd9f7f15db806
production-output-clearance-natural-artifact-observation@1,building:1085,workstation:composter,15,157196,output-clearance-observation:building:1085:workstation:composter:157196,natural-facility:output-clearance-observation:building:1085:workstation:composter:157196:producer,natural-operation:output-clearance-observation:building:1085:workstation:composter:157196:recipe:0000,natural-batch:output-clearance-observation:building:1085:workstation:composter:157196:aggregate,800,1813314,3e48baf7c93b067d09089dab816bab283e50c43a3a90dd4a8ea257b30804277f,275d8254fda74afd97f696c3b63ac616725cf57e9f13b1c7348ed283710355f5,38bb5afbd90a94b518cb86b7f059b65caa852b49c05a696604158a726d0fc284,444e10da91803afd572fb9bc947e1bca5ebdb8575793fdc40b8ab26cc827ee35,6c35a17693d3cedca2c85b89b22a8bff9b5bae6de88c01b255481c058d2aee40,5e075bfbaa776898692ae98da64fce4d4a1ff852b891ba18c58894a400264441,da4f4202b9bf79a0333098d79d1b638c0af3435b7c1934259f5dd9f7f15db806
production-output-clearance-natural-artifact-observation@1,building:1085,workstation:composter,16,157197,output-clearance-observation:building:1085:workstation:composter:157197,natural-facility:output-clearance-observation:building:1085:workstation:composter:157197:producer,natural-operation:output-clearance-observation:building:1085:workstation:composter:157197:recipe:0000,natural-batch:output-clearance-observation:building:1085:workstation:composter:157197:aggregate,800,1813346,55b397d1fd9497b4ad56c6f2e609be53a4a0cde83624e479d437ae4a8a16c438,1f81edf36e9a5c708f9b0102052b62a846dd30ee53676e76dac1622c5e3b0c6c,0b58b6f664ea007f3b9c46b370e1832945b00944d91dbf0876cef38e6219743d,444e10da91803afd572fb9bc947e1bca5ebdb8575793fdc40b8ab26cc827ee35,6c35a17693d3cedca2c85b89b22a8bff9b5bae6de88c01b255481c058d2aee40,5e075bfbaa776898692ae98da64fce4d4a1ff852b891ba18c58894a400264441,da4f4202b9bf79a0333098d79d1b638c0af3435b7c1934259f5dd9f7f15db806
production-output-clearance-natural-artifact-observation@1,building:1085,workstation:composter,17,157198,output-clearance-observation:building:1085:workstation:composter:157198,natural-facility:output-clearance-observation:building:1085:workstation:composter:157198:producer,natural-operation:output-clearance-observation:building:1085:workstation:composter:157198:recipe:0000,natural-batch:output-clearance-observation:building:1085:workstation:composter:157198:aggregate,800,1813315,3cd02b8d80aa6ade6427108a05b017c8c61d1d0fc4a61a2968f1a39b8aeba419,9d206cd4a99e0cfe6691072ba94dfc577f7c86ac1fc8de63197af91c2b461be1,e7df606d90de0061ce28ed46504c747d37cef52b01b7ce35ee23ac625d6012e2,444e10da91803afd572fb9bc947e1bca5ebdb8575793fdc40b8ab26cc827ee35,6c35a17693d3cedca2c85b89b22a8bff9b5bae6de88c01b255481c058d2aee40,5e075bfbaa776898692ae98da64fce4d4a1ff852b891ba18c58894a400264441,da4f4202b9bf79a0333098d79d1b638c0af3435b7c1934259f5dd9f7f15db806
production-output-clearance-natural-artifact-observation@1,building:1085,workstation:composter,18,157199,output-clearance-observation:building:1085:workstation:composter:157199,natural-facility:output-clearance-observation:building:1085:workstation:composter:157199:producer,natural-operation:output-clearance-observation:building:1085:workstation:composter:157199:recipe:0000,natural-batch:output-clearance-observation:building:1085:workstation:composter:157199:aggregate,800,1813346,164a28f0526f243c738857e7ea1b810350768bf464a6ab7d78ba5a6b21cc2d70,cd2faa92e75ba1c59e2af353ec37823121b951fbc6caf203dff3a32eb6c30029,c9ff12a4240e7692bcca3b7ab14c3b4a6f40e676214039e26c99677fce30cd98,444e10da91803afd572fb9bc947e1bca5ebdb8575793fdc40b8ab26cc827ee35,6c35a17693d3cedca2c85b89b22a8bff9b5bae6de88c01b255481c058d2aee40,5e075bfbaa776898692ae98da64fce4d4a1ff852b891ba18c58894a400264441,da4f4202b9bf79a0333098d79d1b638c0af3435b7c1934259f5dd9f7f15db806
