source_path,code_system,layer,domain,scope,namespace,declared_symbol_count,declared_symbols,symbol_kinds,architectural_roles,optimization_techniques,architecture_system_ids
Assets/Scripts/Models/Economy/Content/ProductionBillStateCodec.cs,models:economy,Models,Economy,runtime,,4,ProductionAggregateStateStore; ProductionBillStateCodec; in; is,class; record,state-authority-or-registry,dictionary-index; hash-membership; transaction-idempotency,
Assets/Scripts/Models/Economy/Content/ProductionDistributionRuntime.cs,models:economy,Models,Economy,runtime,,7,ProductionConsumerDemandTarget; ProductionConsumerDemandContext; IProductionConsumerDemandProvider; IProductionDistributionQuery; ProductionPreparedOutputDeliveryDispatch; ProductionDistributionRuntime; RouteEvaluation,class; interface; struct,read-projection,dictionary-index; hash-membership,
Assets/Scripts/Models/Economy/Content/ProductionMassExplanationAuthoring.cs,models:economy,Models,Economy,runtime,,2,ProductionMassExplanationAuthoring; ProductionMassExplanationAuthoringSnapshot,class; struct,read-projection,,
Assets/Scripts/Models/Economy/Content/ProductionOutputCostAllocationAuthoring.cs,models:economy,Models,Economy,runtime,,2,ProductionOutputCostAllocationAuthoring; ProductionOutputCostAllocationAuthoringSnapshot,class; struct,read-projection,,
Assets/Scripts/Models/Economy/Content/ProductionOutputExecutionService.cs,models:economy,Models,Economy,runtime,,3,IProductionOutputExecutionService; ProductionOutputPublicationExposure; ProductionOutputExecutionService,class; enum; interface,mutation-boundary-or-orchestration,transaction-idempotency,
Assets/Scripts/Models/Economy/Content/ProductionOutputFactor.cs,models:economy,Models,Economy,runtime,,2,ProductionOutputFactor; ProductionOutputFactorAuthority,class; struct,state-authority-or-registry,,
Assets/Scripts/Models/Economy/Content/ProductionOutputPlanningService.cs,models:economy,Models,Economy,runtime,,3,ProductionOutputReservationPlan; IProductionOutputPlanningService; ProductionOutputPlanningService,class; interface,mutation-boundary-or-orchestration,dictionary-index,
Assets/Scripts/Models/Economy/Content/ProductionPreparedOutputExecutionPort.cs,models:economy,Models,Economy,runtime,,7,ProductionOutputCapabilityRoute; ProductionPreparedOutputCapabilitySelection; ProductionPreparedOutputMigrationScope; ProductionPreparedOutputCapacityResult; ProductionPreparedOutputExecutionResult; ProductionPreparedOutputReleaseResult; IProductionPreparedOutputExecutionPort,class; enum; interface; struct,runtime-support,dictionary-index,
Assets/Scripts/Models/Economy/Content/ProductionRecipeSemanticDigest.cs,models:economy,Models,Economy,runtime,,2,ProductionRecipeSemanticDigest; ProductionPreparedOutputSourceRevisionGuard,class,runtime-support,revision-bound-cache,
Assets/Scripts/Models/Economy/Content/ProductionRecipeSO.cs,models:economy,Models,Economy,runtime,,3,ProductionProcessKind; ProductionFlowRole; ProductionRecipeSO,class; enum,authored-definition,hash-membership,
Assets/Scripts/Models/Economy/Content/ProductionRuinedBatchExecutionPort.cs,models:economy,Models,Economy,runtime,,3,ProductionRuinedBatchDispositionPlan; ProductionRuinedBatchExecutionResult; IProductionRuinedBatchExecutionPort,interface; struct,runtime-support,,
Assets/Scripts/Models/Economy/Content/ProductionStockSensorRuntime.cs,models:economy,Models,Economy,runtime,,7,IProductionStockSensorRuntime; IProductionStockSensorDestructiveDrainPort; IProductionStockSensorRemovalCheckpointGcCandidate; IProductionStockSensorRemovalCheckpointGcPort; IProductionStockSensorDestinationAuthorityRuntime; ProductionStockSensorRuntime; RemovalCheckpointGcCandidate,class; interface,ai-decision; state-authority-or-registry,dictionary-index; transaction-idempotency,
Assets/Scripts/Models/Economy/Content/RegionalSupplyContractDeliveryOutbox.cs,models:economy,Models,Economy,runtime,,1,RegionalSupplyContractDeliveryOutbox,class,event-or-transaction,transaction-idempotency,
Assets/Scripts/Models/Economy/Content/RegionalSupplyContractRuntime.cs,models:economy,Models,Economy,runtime,,7,RegionalSupplyContractAggregateState; RegionalSupplyContractRestoreCandidate; RegionalSupplyContractItemSnapshot; IRegionalSupplyContractWorldQuery; IRegionalSupplyContractCommandPort; IRegionalSupplyContractSessionPort; RegionalSupplyContractRuntime,class; interface,mutation-boundary-or-orchestration; persistence; read-projection; state-authority-or-registry,dictionary-index; transaction-idempotency,
Assets/Scripts/Models/Economy/Content/RegionalSupplyContractSaveValidation.cs,models:economy,Models,Economy,runtime,,1,RegionalSupplyContractSaveValidation,class,persistence,hash-membership,
Assets/Scripts/Models/Economy/Content/ResourceEconomyModels.cs,models:economy,Models,Economy,runtime,,10,ResourceItemKind; ResourceIngredientTag; FacilitySupplyKind; FacilitySupplyProfile; CombatMaterialFamily; ResourceMealClassification; IResourceEconomyContentCatalog; ResourceUsageEntry; IResourceUsageIndex; IProductionDependencyCatalog,class; enum; interface,runtime-support,,
Assets/Scripts/Models/Economy/Content/ResourceEconomyPlanningModels.cs,models:economy,Models,Economy,runtime,,39,StockSurplusDisposition; ResourceStockThreshold; ResourceStockPolicyData; IResourceStockPolicyQuery; EmergencyStockReadiness; IResourceStockPolicyRuntime; EconomyProjectInputOwnerAnchorKind; EconomyProjectInputOwnerProjection; IEconomyProjectInputOwnerPort; ResourceStockPolicyAggregateState; ResourceStockPolicyRestoreCandidate; DungeonResourceStockPolicySaveData; QualityRejectedSaleCommitPhase; QualityRejectedSalePending; QualityRejectedSaleContract; ResourceStockPolicySaleCommitPhase; ResourceStockPolicySaleTransferReceipt; ResourceStockPolicyPendingSale; RegionalSupplyContractStatus; RegionalSupplyDeliveryCommitPhase; RegionalSupplyDeliveryTransferReceipt; RegionalSupplyContractRequirement; RegionalSupplyContractState; DungeonRegionalSupplyContractSaveData; IRegionalSupplyContractRuntime; RegionalSupplyContractSizing; GrandProjectStatus; GrandProjectDefinition; GrandProjectPhysicalCommitPhase; GrandProjectPhysicalCommitSaveData; GrandProjectPhysicalInputReceipt; GrandProjectRuntimeState; DungeonGrandProjectSaveData; GrandProjectWorkSnapshot; IGrandProjectRuntime; IGrandProjectBenefitQuery; ResourceEconomyForecastRow; ResourceEconomyForecast; IResourceEconomyForecastService,class; enum; interface; struct,event-or-transaction; mutation-boundary-or-orchestration; persistence; read-projection; state-authority-or-registry,dictionary-index; transaction-idempotency,
Assets/Scripts/Models/Economy/Content/ResourceItemDefinitionSO.cs,models:economy,Models,Economy,runtime,,1,ResourceItemDefinitionSO,class,runtime-support,,
Assets/Scripts/Models/Economy/Content/ResourceItemSemanticDigest.cs,models:economy,Models,Economy,runtime,,2,ResourceItemSemanticDigest; ProductionPreparedOutputComponentProfileDigest,class,runtime-support,revision-bound-cache,
Assets/Scripts/Models/Economy/Content/ResourceStockPolicySaleOutbox.cs,models:economy,Models,Economy,runtime,,2,IResourceStockPolicySaleCommandPort; ResourceStockPolicySaleOutbox,class; interface,event-or-transaction; mutation-boundary-or-orchestration,transaction-idempotency,
Assets/Scripts/Models/Economy/Content/ResourceStockPolicySaveValidation.cs,models:economy,Models,Economy,runtime,,1,ResourceStockPolicySaveValidation,class,persistence,transaction-idempotency,
Assets/Scripts/Models/Economy/Content/SaleItem.cs,models:economy,Models,Economy,runtime,,1,SaleItem,class,authored-definition,,
Assets/Scripts/Models/Economy/Content/TextileMaterialDefinitionSO.cs,models:economy,Models,Economy,runtime,,1,TextileMaterialDefinitionSO,class,authored-definition,,
Assets/Scripts/Models/Economy/Content/TreasuryEconomyModels.cs,models:economy,Models,Economy,runtime,,27,EconomyTransactionKind; EconomyTransactionContext; EconomyTransactionRecord; EconomyTransactionLedgerSaveData; EmploymentContractKind; EmployeeWageState; MercenaryContract; EmploymentDailySettlement; EmploymentContractSaveData; AutoProcurementRule; ProcurementWishlistRule; AutoProcurementResult; AutoProcurementSaveData; PaidFacilityContractState; PaidFacilityContractSaveData; TreasuryEconomySaveData; TreasuryEconomyRestoreCandidate; ITreasuryEconomyPersistence; ReforgePrecisionOption; ReforgePrecisionSelection; OverclockTier; OverclockTargetKind; OverclockState; EquipmentOverclockSaveData; TreasuryDefensePolicy; TreasuryDefenseInvasionSpendState; TreasuryDefenseSaveData,class; enum; interface; struct,ai-decision; persistence; state-authority-or-registry,,
Assets/Scripts/Models/Economy/Content/V23CraftingContracts.cs,models:economy,Models,Economy,runtime,,3,ConstructionBalanceClass; ProductionProcessClass; IRecipeBalanceWorkCalculator,enum; interface,runtime-support,,
Assets/Scripts/Models/Economy/Content/WasteProcessingModels.cs,models:economy,Models,Economy,runtime,,13,WasteFeedResult; WasteDirectFeedCandidate; WasteFeedOutcomeCode; WastePolicyCommandResult; WasteFeedRequestResult; WasteProcessingOverview; DungeonWasteProcessingSaveData; IWasteProcessingQuery; IWastePolicyCommand; IWasteFeedCommand; IWasteFeedCandidateQuery; WasteProcessingRestoreCandidate; IWasteProcessingPersistence,class; enum; interface; struct,mutation-boundary-or-orchestration; persistence; player-observation; read-projection; state-authority-or-registry,,
Assets/Scripts/Models/Economy/Content/WasteProcessingPorts.cs,models:economy,Models,Economy,runtime,,3,WasteProcessingStackSnapshot; IWasteProcessingInventoryPort; IWasteProcessingProductionPort,class; interface,read-projection,,
Assets/Scripts/Models/Economy/Content/WasteProcessingRulesSO.cs,models:economy,Models,Economy,runtime,,8,WasteOriginRuleRecord; WasteRecipeBindingRecord; WasteFeedRuleRecord; LegacyWasteItemRuleRecord; WasteProcessingRulesSO; IWasteProcessingRules; WasteProcessingRulesDefinition; GameContentWasteProcessingRules,class; interface,authored-definition,dictionary-index; hash-membership,
Assets/Scripts/Models/Economy/Content/WasteProcessingRuntime.cs,models:economy,Models,Economy,runtime,,4,WasteProcessingAggregateState; WasteProcessingMaterialDependencies; WasteProcessingOperationDependencies; WasteProcessingRuntime,class,event-or-transaction; state-authority-or-registry,dictionary-index,
Assets/Scripts/Models/Economy/Content/WasteProcessingValueContracts.cs,models:economy,Models,Economy,runtime,,2,WasteDispositionKind; WastePolicyData,class; enum,runtime-support,,
Assets/Scripts/Models/Economy/Content/WorldResourceModels.cs,models:economy,Models,Economy,runtime,,7,WorldResourceWorkSnapshot; IWorldResourceRuntime; WorldResourceSourceSaveData; WorldResourceNodeSaveData; DungeonWorldResourceSaveData; WorldResourceRestoreCandidate; IWorldResourcePersistence,class; interface; struct,persistence; read-projection; state-authority-or-registry,,
Assets/Scripts/Models/Economy/Content/WorldResourceNode.cs,models:economy,Models,Economy,runtime,,1,WorldResourceNode,class,runtime-support,,
Assets/Scripts/Models/Economy/Content/WorldResourceOutputContracts.cs,models:economy,Models,Economy,runtime,,15,WorldResourceSourceBindingKind; WorldResourceSourceBinding; IWorldResourceSourceBindingCatalog; IWorldResourceSourceBindingContributor; BuiltInWorldResourceSourceBindingContributor; WorldResourceOutputMaximumLineSnapshot; WorldResourceOutputMaximumEnvelopeSnapshot; IWorldResourceOutputMaximumEnvelopeAuthority; WorldResourceSourceBindingCatalog; WorldResourceResolvedOutputLineSaveData; WorldResourcePendingOutputSaveData; IWorldResourceOutputPublicationToken; WorldResourceOutputPublicationTransaction; WorldResourceOutputCommitStatus; IWorldResourceOutputPublicationPort,class; enum; interface; struct,persistence; read-projection; state-authority-or-registry,dictionary-index; transaction-idempotency,
Assets/Scripts/Models/Economy/Content/WorldResourcePorts.cs,models:economy,Models,Economy,runtime,,9,WorldResourceVisualKind; WorldResourceVisualSnapshot; WorldResourceRenewablePatchSnapshot; WorldResourceRenewableDebitReceipt; WorldResourceTopologySnapshot; IWorldResourceEnvironmentPort; IWorldResourceNodeHost; IWorldResourceNodeHostPort; IWorldResourceResearchPort,class; enum; interface; struct,event-or-transaction; read-projection,,
Assets/Scripts/Models/Economy/Content/WorldResourceRuntime.cs,models:economy,Models,Economy,runtime,,9,WorldResourceSourceState; WorldResourceNodeState; WorldResourceAggregateState; WorldResourceEnvironmentDependencies; WorldResourceInfrastructureDependencies; WorldResourceProgressionDependencies; WorldResourceRuntime; RetainedOutputTransaction; WorldResourceSourceDebit,class; struct,ai-decision; state-authority-or-registry,dictionary-index; hash-membership; transaction-idempotency,
Assets/Scripts/Models/Economy/Core/CertifiedSeedModels.cs,models:economy,Models,Economy,runtime,,5,CertifiedSeedOrderPhase; CertifiedSeedOrderSaveData; CertifiedSeedWorldSaveData; CertifiedSeedRestoreCandidate; ICertifiedSeedPersistence,class; enum; interface,persistence; state-authority-or-registry,,
Assets/Scripts/Models/Economy/Core/CharacterConsumableModels.cs,models:economy,Models,Economy,runtime,,18,ConsumeSubstanceCommand; CharacterSubstanceUseRequest; MealConsumptionResult; SubstanceUseResult; PhysicalMealConsumedEvent; ICharacterDietPolicyQuery; IMealConsumptionQuery; ICharacterSubstanceQuery; ICharacterDietPolicyCommand; IMealConsumptionCommand; IFieldMealConsumptionCommand; ICharacterSubstanceCommand; ICharacterConsumablesQuery; ICharacterConsumablesCommand; ICharacterDietPolicyRuntime; IMealConsumptionRuntime; ICharacterMealOperationCancellation; ICharacterSubstanceRuntime,interface; struct,event-or-transaction; mutation-boundary-or-orchestration; read-projection,transaction-idempotency,
Assets/Scripts/Models/Economy/Core/CropPlotModels.cs,models:economy,Models,Economy,runtime,,21,CropPlotPhase; CropPlotWorkSnapshot; CropPlotSnapshot; CropPlotVisualState; CropPlotSaveData; CropCycleInputRequirementSaveData; CropCycleExecutionReceiptStatus; CropCycleExecutionReceiptSaveData; CropHarvestOutputPhase; CropHarvestOutputSaveData; CropTreatmentOrderPhase; CropTreatmentTerminalDisposition; CropTreatmentOrderSaveData; CropPhysicalCommitPhase; CropWipTerminalDisposition; CropPhysicalInputSaveData; CropPhysicalCommitSaveData; DungeonCropPlotSaveData; ICropPlotRuntime; CropPlotRestoreCandidate; ICropPlotPersistence,class; enum; interface; struct,event-or-transaction; persistence; read-projection; state-authority-or-registry,dictionary-index; transaction-idempotency,
Assets/Scripts/Models/Economy/Core/ProductionRuntimeContracts.cs,models:economy,Models,Economy,runtime,,15,IProductionBillQuery; IProductionBillOrderCommand; IProductionBillWorkExecution; ProductionOutputContext; IProductionOutputCapability; IProductionPreparedOutputParticipantCapability; IProductionOutputHandler; IProductionOutputCapabilityRegistry; IProductionOutputMaximumMassCapability; IProductionOutputMaximumMassRegistry; IProductionOutputMaximumMassCapabilitySelector; ProductionOutputMaximumMassProjection; ProductionOutputDefinitionMaximumMassProjection; IDomainFailureProductionOutputHandler; IIdempotentProductionOutputHandler,class; interface; struct,ai-decision; mutation-boundary-or-orchestration; read-projection; state-authority-or-registry,transaction-idempotency,architecture-system:06
